UF;Nome_Mesorregião;ID_Município;Nome_Município;LONGITUDE;LATITUDE;País;População;Capital;PraçaPrincipal
PA;Sudeste Paraense;1506583;Santa Maria das Barreiras;-49,719352;-8,870551;Brasil;17.079;Não;NÃO
PA;Nordeste Paraense;1506609;Santa Maria do Pará;-47,574695;-1,347866;Brasil;25.696;Não;NÃO
PA;Sudeste Paraense;1506708;Santana do Araguaia;-50,344804;-9,329425;Brasil;31.683;Não;NÃO
PA;Baixo Amazonas;1506807;Santarém;-54,71857;-2,436213;Brasil;357.311;Não;SIM
PA;Nordeste Paraense;1506906;Santarém Novo;-47,400925;-0,92872;Brasil;6.348;Não;NÃO
PA;Metropolitana de Belém;1507003;Santo Antônio do Tauá;-48,132433;-1,151693;Brasil;29.134;Não;NÃO
PA;Nordeste Paraense;1507102;São Caetano de Odivelas;-48,025805;-0,746618;Brasil;17.248;Não;NÃO
PA;Sudeste Paraense;1507151;São Domingos do Araguaia;-48,720373;-5,549841;Brasil;21.638;Não;NÃO
PA;Nordeste Paraense;1507201;São Domingos do Capim;-47,774785;-1,675815;Brasil;32.449;Não;NÃO
PA;Sudeste Paraense;1507300;São Félix do Xingu;-51,993783;-6,642483;Brasil;65.957;Não;NÃO
PA;Nordeste Paraense;1507409;São Francisco do Pará;-47,790515;-1,170189;Brasil;15.418;Não;NÃO
PA;Sudeste Paraense;1507458;São Geraldo do Araguaia;-48,555712;-6,398958;Brasil;24.978;Não;NÃO
PA;Nordeste Paraense;1507466;São João da Ponta;-47,920724;-0,851002;Brasil;4.509;Não;NÃO
PA;Nordeste Paraense;1507474;São João de Pirabas;-47,172674;-0,766443;Brasil;21.447;Não;NÃO
PA;Sudeste Paraense;1507508;São João do Araguaia;-48,788633;-5,359003;Brasil;14.246;Não;NÃO
PA;Nordeste Paraense;1507607;São Miguel do Guamá;-47,482409;-1,617136;Brasil;55.798;Não;NÃO
PA;Marajó;1507706;São Sebastião da Boa Vista;-49,532312;-1,718851;Brasil;27.441;Não;NÃO
PA;Sudeste Paraense;1507755;Sapucaia;-49,703581;-6,942857;Brasil;6.160;Não;NÃO
PA;Sudoeste Paraense;1507805;Senador José Porfírio;-51,953056;-2,59485;Brasil;24.441;Não;NÃO
PA;Marajó;1507904;Soure;-48,516013;-0,725926;Brasil;25.218;Não;NÃO
PA;Nordeste Paraense;1507953;Tailândia;-48,951282;-2,93708;Brasil;75.526;Não;NÃO
PA;Nordeste Paraense;1507961;Terra Alta;-47,907808;-1,034827;Brasil;10.815;Não;NÃO
PA;Baixo Amazonas;1507979;Terra Santa;-56,490905;-2,108114;Brasil;19.667;Não;NÃO
PA;Nordeste Paraense;1508001;Tomé-Açu;-48,146897;-2,419367;Brasil;72.326;Não;NÃO
PA;Nordeste Paraense;1508035;Tracuateua;-46,899478;-1,068784;Brasil;30.373;Não;NÃO
PA;Sudoeste Paraense;1508050;Trairão;-55,99617;-4,699819;Brasil;15.619;Não;NÃO
PA;Sudeste Paraense;1508084;Tucumã;-51,139539;-6,749972;Brasil;42.480;Não;NÃO
PA;Sudeste Paraense;1508100;Tucuruí;-49,667184;-3,766889;Brasil;96.238;Não;NÃO
PA;Sudeste Paraense;1508126;Ulianópolis;-47,503145;-3,757193;Brasil;39.576;Não;NÃO
PA;Sudoeste Paraense;1508159;Uruará;-53,737031;-3,706529;Brasil;45.939;Não;NÃO
PA;Nordeste Paraense;1508209;Vigia;-48,141499;-0,855533;Brasil;53.806;Não;NÃO
PA;Nordeste Paraense;1508308;Viseu;-46,138765;-1,203279;Brasil;61.970;Não;NÃO
PA;Sudoeste Paraense;1508357;Vitória do Xingu;-52,01126;-2,883766;Brasil;16.414;Não;NÃO
PA;Sudeste Paraense;1508407;Xinguara;-49,942701;-7,101513;Brasil;56.999;Não;NÃO
AP;Norte do Amapá;1600105;Amapá;-50,793214;2,053921;Brasil;8.434;Não;NÃO
AP;Norte do Amapá;1600204;Calçoene;-50,944773;2,496559;Brasil;11.391;Não;NÃO
AP;Sul do Amapá;1600212;Cutias;-50,801626;0,971078;Brasil;4.725;Não;NÃO
AP;Sul do Amapá;1600238;Ferreira Gomes;-51,187429;0,853977;Brasil;7.145;Não;NÃO
AP;Sul do Amapá;1600253;Itaubal;-50,700179;0,600653;Brasil;6.043;Não;NÃO
AP;Sul do Amapá;1600279;Laranjal do Jari;-52,539021;-0,855665;Brasil;37.969;Não;NÃO
AP;Sul do Amapá;1600303;Macapá;-51,057405;0,038951;Brasil;487.200;Sim;SIM
AP;Sul do Amapá;1600402;Mazagão;-51,286077;-0,124396;Brasil;23.575;Não;NÃO
AP;Norte do Amapá;1600501;Oiapoque;-51,830553;3,851131;Brasil;30.481;Não;NÃO
AP;Sul do Amapá;1600154;Pedra Branca do Amapari;-51,946594;0,776883;Brasil;13.798;Não;NÃO
AP;Sul do Amapá;1600535;Porto Grande;-51,414449;0,712555;Brasil;18.988;Não;NÃO
AP;Norte do Amapá;1600550;Pracuúba;-50,784254;1,742508;Brasil;4.042;Não;NÃO
AP;Sul do Amapá;1600600;Santana;-51,172846;-0,038373;Brasil;118.353;Não;NÃO
AP;Sul do Amapá;1600055;Serra do Navio;-52,003538;0,897841;Brasil;4.986;Não;NÃO
AP;Norte do Amapá;1600709;Tartarugalzinho;-50,912786;1,509848;Brasil;13.785;Não;NÃO
AP;Sul do Amapá;1600808;Vitória do Jari;-52,419615;-0,918977;Brasil;11.922;Não;NÃO
TO;Ocidental do Tocantins;1700251;Abreulândia;-49,162438;-9,621791;Brasil;2.668;Não;NÃO
TO;Ocidental do Tocantins;1700301;Aguiarnópolis;-47,470457;-6,547171;Brasil;4.537;Não;NÃO
TO;Ocidental do Tocantins;1700350;Aliança do Tocantins;-48,94124;-11,303743;Brasil;5.222;Não;NÃO
TO;Oriental do Tocantins;1700400;Almas;-47,174172;-11,574523;Brasil;6.542;Não;NÃO
TO;Ocidental do Tocantins;1700707;Alvorada;-49,126811;-12,478815;Brasil;9.094;Não;NÃO
TO;Ocidental do Tocantins;1701002;Ananás;-48,079765;-6,362818;Brasil;10.662;Não;NÃO
TO;Ocidental do Tocantins;1701051;Angico;-47,862078;-6,387753;Brasil;2.918;Não;NÃO
TO;Oriental do Tocantins;1701101;Aparecida do Rio Negro;-47,97667;-9,955878;Brasil;5.067;Não;NÃO
TO;Ocidental do Tocantins;1701309;Aragominas;-48,52343;-7,164349;Brasil;5.360;Não;NÃO
TO;Ocidental do Tocantins;1701903;Araguacema;-49,561813;-8,801803;Brasil;6.039;Não;NÃO
TO;Ocidental do Tocantins;1702000;Araguaçu;-49,828612;-12,925584;Brasil;8.273;Não;NÃO
TO;Ocidental do Tocantins;1702109;Araguaína;-48,208705;-7,191329;Brasil;181.493;Não;SIM
TO;Ocidental do Tocantins;1702158;Araguanã;-48,64375;-6,582249;Brasil;4.338;Não;NÃO
TO;Ocidental do Tocantins;1702208;Araguatins;-48,123507;-5,650586;Brasil;33.205;Não;NÃO
TO;Ocidental do Tocantins;1702307;Arapoema;-49,075637;-7,65257;Brasil;5.553;Não;NÃO
TO;Oriental do Tocantins;1702406;Arraias;-46,946107;-12,93442;Brasil;10.522;Não;NÃO
TO;Ocidental do Tocantins;1702554;Augustinópolis;-47,880957;-5,465414;Brasil;18.128;Não;NÃO
TO;Oriental do Tocantins;1702703;Aurora do Tocantins;-46,407083;-12,70849;Brasil;3.420;Não;NÃO
TO;Ocidental do Tocantins;1702901;Axixá do Tocantins;-47,774156;-5,624309;Brasil;10.663;Não;NÃO
TO;Ocidental do Tocantins;1703008;Babaçulândia;-47,758816;-7,201865;Brasil;7.779;Não;NÃO
TO;Ocidental do Tocantins;1703057;Bandeirantes do Tocantins;-48,578381;-7,764859;Brasil;3.534;Não;NÃO
TO;Oriental do Tocantins;1703073;Barra do Ouro;-47,687135;-7,691767;Brasil;4.641;Não;NÃO
TO;Ocidental do Tocantins;1703107;Barrolândia;-48,731461;-9,831653;Brasil;4.915;Não;NÃO
TO;Ocidental do Tocantins;1703206;Bernardo Sayão;-48,899054;-7,868512;Brasil;4.316;Não;NÃO
TO;Oriental do Tocantins;1703305;Bom Jesus do Tocantins;-48,16638;-8,963348;Brasil;4.181;Não;NÃO
TO;Ocidental do Tocantins;1703602;Brasilândia do Tocantins;-48,485374;-8,384889;Brasil;2.016;Não;NÃO
TO;Ocidental do Tocantins;1703701;Brejinho de Nazaré;-48,55866;-11,010805;Brasil;4.796;Não;NÃO
TO;Ocidental do Tocantins;1703800;Buriti do Tocantins;-48,22325;-5,313539;Brasil;10.654;Não;NÃO
TO;Ocidental do Tocantins;1703826;Cachoeirinha;-47,914198;-6,113242;Brasil;1.991;Não;NÃO
TO;Oriental do Tocantins;1703842;Campos Lindos;-46,801974;-7,971681;Brasil;8.951;Não;NÃO
TO;Ocidental do Tocantins;1703867;Cariri do Tocantins;-49,171041;-11,888997;Brasil;4.147;Não;NÃO
TO;Ocidental do Tocantins;1703883;Carmolândia;-48,39596;-7,031479;Brasil;2.246;Não;NÃO
TO;Ocidental do Tocantins;1703891;Carrasco Bonito;-48,030633;-5,322661;Brasil;3.362;Não;NÃO
TO;Ocidental do Tocantins;1703909;Caseara;-49,948692;-9,267406;Brasil;5.009;Não;NÃO
TO;Oriental do Tocantins;1704105;Centenário;-47,338399;-8,958464;Brasil;2.135;Não;NÃO
TO;Oriental do Tocantins;1705102;Chapada da Natividade;-47,753905;-11,624268;Brasil;3.182;Não;NÃO
TO;Ocidental do Tocantins;1704600;Chapada de Areia;-49,183108;-10,141989;Brasil;1.563;Não;NÃO
TO;Ocidental do Tocantins;1705508;Colinas do Tocantins;-48,481595;-8,054625;Brasil;35.957;Não;NÃO
TO;Ocidental do Tocantins;1716703;Colméia;-48,757067;-8,729372;Brasil;9.158;Não;NÃO
TO;Oriental do Tocantins;1705557;Combinado;-46,552072;-12,818608;Brasil;4.896;Não;NÃO
TO;Oriental do Tocantins;1705607;Conceição do Tocantins;-47,292869;-12,217278;Brasil;3.956;Não;NÃO
TO;Ocidental do Tocantins;1706001;Couto Magalhães;-49,176572;-8,355118;Brasil;5.515;Não;NÃO
TO;Ocidental do Tocantins;1706100;Cristalândia;-49,1863;-10,590725;Brasil;6.437;Não;NÃO
TO;Ocidental do Tocantins;1706258;Crixás do Tocantins;-48,915514;-11,104274;Brasil;1.499;Não;NÃO
TO;Ocidental do Tocantins;1706506;Darcinópolis;-47,752161;-6,712351;Brasil;6.054;Não;NÃO
TO;Oriental do Tocantins;1707009;Dianópolis;-46,820409;-11,625232;Brasil;18.031;Não;NÃO
TO;Ocidental do Tocantins;1707108;Divinópolis do Tocantins;-49,205413;-9,795301;Brasil;7.297;Não;NÃO
TO;Ocidental do Tocantins;1707207;Dois Irmãos do Tocantins;-49,067339;-9,261297;Brasil;6.395;Não;NÃO
TO;Ocidental do Tocantins;1707306;Dueré;-49,265876;-11,341285;Brasil;4.321;Não;NÃO
TO;Ocidental do Tocantins;1707405;Esperantina;-48,544148;-5,366608;Brasil;7.493;Não;NÃO
TO;Ocidental do Tocantins;1707553;Fátima;-48,898983;-10,752509;Brasil;3.520;Não;NÃO
TO;Ocidental do Tocantins;1707652;Figueirópolis;-49,173847;-12,13678;Brasil;5.336;Não;NÃO
TO;Ocidental do Tocantins;1707702;Filadélfia;-47,484964;-7,337612;Brasil;7.823;Não;NÃO
TO;Ocidental do Tocantins;1708205;Formoso do Araguaia;-49,52686;-11,805142;Brasil;19.428;Não;NÃO
TO;Ocidental do Tocantins;1708304;Goianorte;-48,93689;-8,770521;Brasil;4.840;Não;NÃO
TO;Oriental do Tocantins;1709005;Goiatins;-47,315435;-7,709172;Brasil;12.816;Não;NÃO
TO;Ocidental do Tocantins;1709302;Guaraí;-48,508641;-8,836166;Brasil;25.681;Não;NÃO
TO;Ocidental do Tocantins;1709500;Gurupi;-49,071477;-11,729772;Brasil;89.574;Não;NÃO
TO;Oriental do Tocantins;1709807;Ipueiras;-48,451926;-11,246289;Brasil;1.627;Não;NÃO
TO;Oriental do Tocantins;1710508;Itacajá;-47,768112;-8,390981;Brasil;6.969;Não;NÃO
TO;Ocidental do Tocantins;1710706;Itaguatins;-47,479936;-5,775385;Brasil;5.206;Não;NÃO
TO;Oriental do Tocantins;1710904;Itapiratins;-48,1112;-8,38433;Brasil;3.679;Não;NÃO
TO;Ocidental do Tocantins;1711100;Itaporã do Tocantins;-48,693264;-8,568829;Brasil;2.464;Não;NÃO
TO;Ocidental do Tocantins;1711506;Jaú do Tocantins;-48,594608;-12,652926;Brasil;3.403;Não;NÃO
TO;Ocidental do Tocantins;1711803;Juarina;-49,098643;-8,117424;Brasil;2.305;Não;NÃO
TO;Ocidental do Tocantins;1711902;Lagoa da Confusão;-49,620085;-10,788696;Brasil;16.312;Não;NÃO
TO;Oriental do Tocantins;1711951;Lagoa do Tocantins;-47,561447;-10,296887;Brasil;3.610;Não;NÃO
TO;Oriental do Tocantins;1712009;Lajeado;-48,358504;-9,744682;Brasil;3.520;Não;NÃO
TO;Oriental do Tocantins;1712157;Lavandeira;-46,506676;-12,791659;Brasil;1.673;Não;NÃO
TO;Oriental do Tocantins;1712405;Lizarda;-46,675165;-9,59457;Brasil;2.991;Não;NÃO
TO;Ocidental do Tocantins;1712454;Luzinópolis;-47,856828;-6,19399;Brasil;2.803;Não;NÃO
TO;Ocidental do Tocantins;1712504;Marianópolis do Tocantins;-49,651034;-9,79888;Brasil;4.772;Não;NÃO
TO;Oriental do Tocantins;1712702;Mateiros;-46,412466;-10,544429;Brasil;2.888;Não;NÃO
TO;Ocidental do Tocantins;1712801;Maurilândia do Tocantins;-47,50488;-5,952566;Brasil;3.171;Não;NÃO
TO;Ocidental do Tocantins;1713205;Miracema do Tocantins;-48,387991;-9,568346;Brasil;18.787;Não;NÃO
TO;Ocidental do Tocantins;1713304;Miranorte;-48,592632;-9,517405;Brasil;13.056;Não;NÃO
TO;Oriental do Tocantins;1713601;Monte do Carmo;-48,11042;-10,763542;Brasil;5.722;Não;NÃO
TO;Ocidental do Tocantins;1713700;Monte Santo do Tocantins;-48,990891;-10,005591;Brasil;2.500;Não;NÃO
TO;Ocidental do Tocantins;1713957;Muricilândia;-48,606745;-7,138519;Brasil;3.485;Não;NÃO
TO;Oriental do Tocantins;1714203;Natividade;-47,727258;-11,705357;Brasil;8.961;Não;NÃO
TO;Ocidental do Tocantins;1714302;Nazaré;-47,666977;-6,372558;Brasil;4.660;Não;NÃO
TO;Ocidental do Tocantins;1714880;Nova Olinda;-48,424807;-7,633315;Brasil;10.609;Não;NÃO
TO;Ocidental do Tocantins;1715002;Nova Rosalândia;-48,906181;-10,566871;Brasil;3.403;Não;NÃO
TO;Oriental do Tocantins;1715101;Novo Acordo;-47,668148;-9,968486;Brasil;4.102;Não;NÃO
TO;Oriental do Tocantins;1715150;Novo Alegre;-46,577297;-12,909939;Brasil;1.841;Não;NÃO
TO;Oriental do Tocantins;1715259;Novo Jardim;-46,630787;-11,815875;Brasil;2.263;Não;NÃO
TO;Ocidental do Tocantins;1715507;Oliveira de Fátima;-48,907402;-10,708363;Brasil;1.211;Não;NÃO
TO;Oriental do Tocantins;1721000;Palmas;-48,351044;-10,163253;Brasil;323.625;Sim;SIM
TO;Ocidental do Tocantins;1715705;Palmeirante;-47,93425;-7,857561;Brasil;4.909;Não;NÃO
TO;Ocidental do Tocantins;1713809;Palmeiras do Tocantins;-47,558684;-6,611862;Brasil;4.897;Não;NÃO
TO;Ocidental do Tocantins;1715754;Palmeirópolis;-48,413414;-13,039888;Brasil;7.119;Não;NÃO
TO;Ocidental do Tocantins;1716109;Paraíso do Tocantins;-48,88663;-10,171221;Brasil;55.164;Não;NÃO
TO;Oriental do Tocantins;1716208;Paranã;-47,884084;-12,620481;Brasil;10.854;Não;NÃO
TO;Ocidental do Tocantins;1716307;Pau D'Arco;-49,363306;-7,539998;Brasil;4.085;Não;NÃO
TO;Oriental do Tocantins;1716505;Pedro Afonso;-48,177556;-8,96445;Brasil;14.731;Não;NÃO
TO;Ocidental do Tocantins;1716604;Peixe;-48,537811;-12,029774;Brasil;9.438;Não;NÃO
TO;Ocidental do Tocantins;1716653;Pequizeiro;-48,93518;-8,593341;Brasil;5.038;Não;NÃO
TO;Oriental do Tocantins;1717008;Pindorama do Tocantins;-47,575688;-11,138203;Brasil;4.596;Não;NÃO
TO;Ocidental do Tocantins;1717206;Piraquê;-48,293707;-6,769777;Brasil;2.265;Não;NÃO
TO;Ocidental do Tocantins;1717503;Pium;-49,166658;-10,440931;Brasil;7.375;Não;NÃO
TO;Oriental do Tocantins;1717800;Ponte Alta do Bom Jesus;-46,469587;-12,087813;Brasil;4.295;Não;NÃO
TO;Oriental do Tocantins;1717909;Ponte Alta do Tocantins;-47,54118;-10,740673;Brasil;7.842;Não;NÃO
TO;Oriental do Tocantins;1718006;Porto Alegre do Tocantins;-47,047426;-11,607259;Brasil;2.953;Não;NÃO
TO;Oriental do Tocantins;1718204;Porto Nacional;-48,412153;-10,70857;Brasil;68.555;Não;NÃO
TO;Ocidental do Tocantins;1718303;Praia Norte;-47,814732;-5,396713;Brasil;9.460;Não;NÃO
TO;Ocidental do Tocantins;1718402;Presidente Kennedy;-48,504331;-8,529961;Brasil;3.051;Não;NÃO
TO;Ocidental do Tocantins;1718451;Pugmil;-48,89422;-10,424307;Brasil;2.231;Não;NÃO
TO;Oriental do Tocantins;1718501;Recursolândia;-47,238041;-8,73536;Brasil;3.471;Não;NÃO
TO;Ocidental do Tocantins;1718550;Riachinho;-48,141046;-6,442211;Brasil;4.039;Não;NÃO
TO;Oriental do Tocantins;1718659;Rio da Conceição;-46,8804;-11,40494;Brasil;1.822;Não;NÃO
TO;Ocidental do Tocantins;1718709;Rio dos Bois;-48,533048;-9,343742;Brasil;2.833;Não;NÃO
TO;Oriental do Tocantins;1718758;Rio Sono;-47,899942;-9,347789;Brasil;4.798;Não;NÃO
TO;Ocidental do Tocantins;1718808;Sampaio;-47,875792;-5,349296;Brasil;4.372;Não;NÃO
TO;Ocidental do Tocantins;1718840;Sandolândia;-49,933388;-12,5416;Brasil;3.873;Não;NÃO
TO;Ocidental do Tocantins;1718865;Santa Fé do Araguaia;-48,693942;-7,149936;Brasil;7.489;Não;NÃO
TO;Oriental do Tocantins;1718881;Santa Maria do Tocantins;-47,74527;-8,774976;Brasil;2.726;Não;NÃO
TO;Ocidental do Tocantins;1718899;Santa Rita do Tocantins;-48,909294;-10,866455;Brasil;2.291;Não;NÃO
TO;Oriental do Tocantins;1718907;Santa Rosa do Tocantins;-48,119954;-11,451404;Brasil;4.789;Não;NÃO
TO;Oriental do Tocantins;1719004;Santa Tereza do Tocantins;-47,806288;-10,282362;Brasil;2.889;Não;NÃO
TO;Ocidental do Tocantins;1720002;Santa Terezinha do Tocantins;-47,684285;-6,436998;Brasil;2.463;Não;NÃO
TO;Ocidental do Tocantins;1720101;São Bento do Tocantins;-47,919392;-6,044999;Brasil;5.936;Não;NÃO
TO;Oriental do Tocantins;1720150;São Félix do Tocantins;-46,654981;-10,173286;Brasil;1.875;Não;NÃO
TO;Ocidental do Tocantins;1720200;São Miguel do Tocantins;-47,573002;-5,55382;Brasil;13.939;Não;NÃO
TO;Ocidental do Tocantins;1720259;São Salvador do Tocantins;-48,232085;-12,747433;Brasil;2.385;Não;NÃO
TO;Ocidental do Tocantins;1720309;São Sebastião do Tocantins;-48,203834;-5,258961;Brasil;4.189;Não;NÃO
TO;Oriental do Tocantins;1720499;São Valério;-48,232948;-11,973067;Brasil;4.547;Não;NÃO
TO;Oriental do Tocantins;1720655;Silvanópolis;-48,179824;-11,149861;Brasil;5.252;Não;NÃO
TO;Ocidental do Tocantins;1720804;Sítio Novo do Tocantins;-47,637423;-5,604727;Brasil;11.334;Não;NÃO
TO;Ocidental do Tocantins;1720853;Sucupira;-48,911126;-11,986222;Brasil;1.599;Não;NÃO
TO;Ocidental do Tocantins;1708254;Tabocão;-48,517426;-9,058965;Brasil;3.676;Não;NÃO
TO;Oriental do Tocantins;1720903;Taguatinga;-46,438732;-12,396142;Brasil;14.247;Não;NÃO
TO;Oriental do Tocantins;1720937;Taipas do Tocantins;-46,984572;-12,192837;Brasil;2.086;Não;NÃO
TO;Ocidental do Tocantins;1720978;Talismã;-49,091118;-12,787538;Brasil;2.509;Não;NÃO
TO;Oriental do Tocantins;1721109;Tocantínia;-48,37588;-9,558148;Brasil;7.751;Não;NÃO
TO;Ocidental do Tocantins;1721208;Tocantinópolis;-47,427413;-6,325634;Brasil;23.203;Não;NÃO
TO;Ocidental do Tocantins;1721257;Tupirama;-48,206685;-8,98057;Brasil;2.003;Não;NÃO
TO;Ocidental do Tocantins;1721307;Tupiratins;-48,122996;-8,39553;Brasil;1.897;Não;NÃO
TO;Ocidental do Tocantins;1722081;Wanderlândia;-47,956268;-6,850126;Brasil;10.751;Não;NÃO
TO;Ocidental do Tocantins;1722107;Xambioá;-48,531601;-6,411885;Brasil;10.683;Não;NÃO
MA;Oeste Maranhense;2100055;Açailândia;-47,506665;-4,951377;Brasil;110.506;Não;NÃO
MA;Leste Maranhense;2100105;Afonso Cunha;-43,320869;-4,135015;Brasil;6.296;Não;NÃO
MA;Leste Maranhense;2100154;Água Doce do Maranhão;-42,115551;-2,840278;Brasil;12.446;Não;NÃO
MA;Norte Maranhense;2100204;Alcântara;-44,417013;-2,403277;Brasil;18.774;Não;NÃO
MA;Leste Maranhense;2100303;Aldeias Altas;-43,468735;-4,630779;Brasil;23.782;Não;NÃO
MA;Oeste Maranhense;2100402;Altamira do Maranhão;-45,464676;-4,162269;Brasil;6.565;Não;NÃO
MA;Leste Maranhense;2100436;Alto Alegre do Maranhão;-44,448247;-4,207227;Brasil;24.543;Não;NÃO
MA;Oeste Maranhense;2100477;Alto Alegre do Pindaré;-45,84208;-3,66517;Brasil;26.411;Não;NÃO
MA;Sul Maranhense;2100501;Alto Parnaíba;-45,927344;-9,108366;Brasil;11.382;Não;NÃO
MA;Oeste Maranhense;2100550;Amapá do Maranhão;-46,00918;-1,680921;Brasil;7.364;Não;NÃO
MA;Oeste Maranhense;2100600;Amarante do Maranhão;-46,750638;-5,557662;Brasil;38.333;Não;NÃO
MA;Norte Maranhense;2100709;Anajatuba;-44,62067;-3,257555;Brasil;26.221;Não;NÃO
MA;Leste Maranhense;2100808;Anapurus;-43,105793;-3,667035;Brasil;14.111;Não;NÃO
MA;Norte Maranhense;2100832;Apicum-Açu;-45,076652;-1,530592;Brasil;17.984;Não;NÃO
MA;Oeste Maranhense;2100873;Araguanã;-45,668794;-2,949126;Brasil;11.347;Não;NÃO
MA;Leste Maranhense;2100907;Araioses;-41,899139;-2,889256;Brasil;40.278;Não;NÃO
MA;Centro Maranhense;2100956;Arame;-46,013636;-4,886082;Brasil;26.191;Não;NÃO
MA;Norte Maranhense;2101004;Arari;-44,778835;-3,459171;Brasil;30.521;Não;NÃO
MA;Norte Maranhense;2101103;Axixá;-44,054586;-2,837797;Brasil;12.079;Não;NÃO
MA;Centro Maranhense;2101202;Bacabal;-44,781556;-4,231525;Brasil;107.620;Não;NÃO
MA;Norte Maranhense;2101251;Bacabeira;-44,315423;-2,985825;Brasil;17.414;Não;NÃO
MA;Norte Maranhense;2101301;Bacuri;-45,137349;-1,724046;Brasil;16.610;Não;NÃO
MA;Norte Maranhense;2101350;Bacurituba;-44,735742;-2,710872;Brasil;5.374;Não;NÃO
MA;Sul Maranhense;2101400;Balsas;-46,038993;-7,53117;Brasil;106.094;Não;NÃO
MA;Leste Maranhense;2101509;Barão de Grajaú;-43,026453;-6,758955;Brasil;19.458;Não;NÃO
MA;Centro Maranhense;2101608;Barra do Corda;-45,239011;-5,50834;Brasil;87.672;Não;NÃO
MA;Norte Maranhense;2101707;Barreirinhas;-42,827803;-2,750086;Brasil;67.999;Não;NÃO
MA;Norte Maranhense;2101772;Bela Vista do Maranhão;-45,248246;-3,737733;Brasil;12.073;Não;NÃO
MA;Leste Maranhense;2101731;Belágua;-43,510062;-3,156772;Brasil;8.716;Não;NÃO
MA;Sul Maranhense;2101806;Benedito Leite;-44,559857;-7,2188;Brasil;5.597;Não;NÃO
MA;Norte Maranhense;2101905;Bequimão;-44,78573;-2,462063;Brasil;19.983;Não;NÃO
MA;Centro Maranhense;2101939;Bernardo do Mearim;-44,764323;-4,630287;Brasil;5.983;Não;NÃO
MA;Oeste Maranhense;2101970;Boa Vista do Gurupi;-46,29871;-1,793296;Brasil;7.769;Não;NÃO
MA;Oeste Maranhense;2102002;Bom Jardim;-45,601889;-3,544161;Brasil;34.035;Não;NÃO
MA;Oeste Maranhense;2102036;Bom Jesus das Selvas;-46,853241;-4,489968;Brasil;29.588;Não;NÃO
MA;Centro Maranhense;2102077;Bom Lugar;-45,031108;-4,37551;Brasil;12.414;Não;NÃO
MA;Leste Maranhense;2102101;Brejo;-42,750848;-3,679178;Brasil;35.322;Não;NÃO
MA;Oeste Maranhense;2102150;Brejo de Areia;-45,582095;-4,33063;Brasil;9.387;Não;NÃO
MA;Leste Maranhense;2102200;Buriti;-42,925106;-3,945572;Brasil;30.799;Não;NÃO
MA;Leste Maranhense;2102309;Buriti Bravo;-43,835622;-5,835288;Brasil;22.940;Não;NÃO
MA;Oeste Maranhense;2102325;Buriticupu;-46,451495;-4,325948;Brasil;56.896;Não;NÃO
MA;Oeste Maranhense;2102358;Buritirana;-47,017225;-5,588915;Brasil;13.157;Não;NÃO
MA;Norte Maranhense;2102374;Cachoeira Grande;-44,059685;-2,931921;Brasil;10.004;Não;NÃO
MA;Norte Maranhense;2102408;Cajapió;-44,673377;-2,882882;Brasil;10.342;Não;NÃO
MA;Norte Maranhense;2102507;Cajari;-45,007965;-3,323869;Brasil;16.711;Não;NÃO
MA;Sul Maranhense;2102556;Campestre do Maranhão;-47,367633;-6,164717;Brasil;12.553;Não;NÃO
MA;Oeste Maranhense;2102606;Cândido Mendes;-45,737268;-1,453889;Brasil;20.413;Não;NÃO
MA;Norte Maranhense;2102705;Cantanhede;-44,381816;-3,628364;Brasil;24.976;Não;NÃO
MA;Leste Maranhense;2102754;Capinzal do Norte;-44,330436;-4,721245;Brasil;11.664;Não;NÃO
MA;Sul Maranhense;2102804;Carolina;-47,470092;-7,330783;Brasil;24.606;Não;NÃO
MA;Oeste Maranhense;2102903;Carutapera;-46,023151;-1,200602;Brasil;24.855;Não;NÃO
MA;Leste Maranhense;2103000;Caxias;-43,358539;-4,861675;Brasil;163.428;Não;NÃO
MA;Norte Maranhense;2103109;Cedral;-44,53079;-1,997916;Brasil;10.444;Não;NÃO
MA;Norte Maranhense;2103125;Central do Maranhão;-44,831844;-2,191314;Brasil;7.233;Não;NÃO
MA;Oeste Maranhense;2103158;Centro do Guilherme;-46,03996;-2,456985;Brasil;12.668;Não;NÃO
MA;Oeste Maranhense;2103174;Centro Novo do Maranhão;-46,128409;-2,144292;Brasil;16.529;Não;NÃO
